ID,pace,shooting,passing,dribbling,defending,physic
208697,,,,,,
208771,48,59,57,59,55,64
208797,70,51,55,67,31,42
209040,83,43,53,60,53,64
209065,84,37,53,55,53,69
209169,43,24,44,50,57,77
209552,65,32,50,57,59,74
209842,73,61,52,62,32,74
209893,53,46,49,50,59,76
209935,53,27,33,36,61,66
210149,67,59,47,63,22,72
210206,78,30,49,60,58,60
210264,,,,,,
210474,48,41,53,60,59,70
210495,65,38,53,51,60,64
210690,,,,,,
210773,75,54,60,67,36,56
210901,76,63,51,61,26,66
210925,60,59,57,65,29,63
211011,,,,,,
211237,67,60,55,61,23,55
211259,90,61,45,65,21,43
211434,63,33,47,42,61,65
211438,54,25,40,38,61,72
211594,79,46,50,60,61,64
211667,73,33,53,64,57,64
211888,73,48,56,57,46,60
212038,,,,,,
212045,76,46,55,61,56,65
212693,85,54,58,62,56,65
212923,75,38,50,62,56,64
212939,51,52,55,57,58,62
212960,48,56,59,61,57,64
212964,58,49,59,62,47,63
213519,67,59,57,63,53,70
213687,62,43,57,59,63,75
213698,61,60,54,64,24,47
213994,69,55,56,66,31,52
214039,61,41,51,54,62,66
214478,66,46,55,62,56,72
214559,63,53,60,60,61,63
214634,72,51,61,61,54,67
214641,75,47,56,57,56,60
214747,69,44,63,62,56,57
215011,75,35,46,55,59,64
215090,,,,,,
215285,76,57,39,64,21,63
215489,57,32,42,36,62,61
215546,,,,,,
215660,65,50,58,59,61,71
215693,,,,,,
215968,,,,,,
216190,68,54,58,55,58,70
216407,65,52,57,66,34,55
216453,72,30,48,54,59,62
216473,,,,,,
216656,74,60,52,64,38,61
216764,56,64,38,51,26,66
218057,70,40,57,54,58,61
218576,57,32,37,38,61,65
218661,59,55,64,65,42,58
219260,,,,,,
219467,74,39,56,63,54,67
219813,,,,,,
219860,58,28,40,45,61,67
220328,79,60,53,59,41,48
220584,,,,,,
220640,77,53,57,62,27,37
220851,62,51,57,61,60,59
221281,60,28,40,37,62,60
221332,,,,,,
221339,63,52,62,60,47,48
221386,69,52,57,65,57,63
221447,72,28,39,41,60,69
221574,85,59,39,68,28,47
221595,53,61,43,55,24,56
221686,60,47,60,66,58,58
221732,58,63,45,54,29,52
221759,,,,,,
221760,71,60,54,64,36,61
221764,69,51,61,62,51,57
221847,59,57,60,63,58,63
221850,57,43,61,58,63,67
221852,62,36,48,53,58,68
222007,,,,,,
222024,,,,,,
222118,65,38,49,58,60,63
222199,61,21,44,31,59,72
222233,65,35,55,59,60,65
222236,65,56,56,63,54,66
222282,65,54,57,63,42,64
222372,45,30,44,45,64,70
222449,64,38,43,56,60,58
222622,72,55,57,63,45,59
222625,60,25,28,30,63,72
222702,54,36,45,46,60,70
222829,,,,,,
222997,67,45,56,62,56,62
223352,,,,,,
223393,60,33,38,47,61,64
223404,79,58,43,60,23,68
223580,76,62,47,57,37,61
223679,53,33,35,38,63,62
223717,65,44,59,59,58,69
223744,72,56,57,63,38,42
223823,,,,,,
223902,73,56,56,65,36,51
223947,72,60,51,57,29,57
223982,,,,,,
224088,68,47,56,58,60,77
224097,78,48,57,62,54,59
224188,67,46,57,63,57,60
224204,,,,,,
224238,56,27,37,35,60,71
224266,55,63,49,58,28,68
224303,74,56,54,65,30,54
224335,88,57,51,67,33,41
224592,,,,,,
224620,67,46,56,60,51,57
224651,68,34,45,48,61,67
224675,65,55,55,59,55,70
224691,55,44,41,51,57,75
224894,64,55,58,66,51,44
224949,80,53,54,66,39,49
225067,80,51,51,65,33,53
225079,75,48,62,66,43,49
225102,48,42,55,51,61,57
225189,64,52,60,64,49,59
225336,74,41,51,61,59,62
225479,59,62,58,57,55,62
225486,63,50,59,63,55,57
225505,52,44,46,45,61,65
225561,72,55,52,67,36,45
225586,70,57,54,63,33,62
225600,72,56,61,64,55,61
225734,91,55,50,60,53,64
225855,66,59,58,66,30,54
225915,69,58,48,59,30,58
226021,72,37,52,63,59,66
226231,67,45,54,58,56,61
226260,73,40,50,59,60,58
226286,63,60,36,52,25,61
226544,72,31,49,50,60,64
226546,77,47,57,65,38,55
226697,65,53,59,62,60,57
226770,66,56,59,66,37,56
226804,,,,,,
226822,71,60,57,64,28,40
226863,51,32,39,53,58,71
227146,77,41,55,60,56,61
227498,89,56,46,61,19,58
227515,62,58,56,59,49,66
227576,62,51,55,61,58,71
227603,79,34,58,64,53,69
227653,,,,,,
227908,76,59,54,66,26,45
228073,69,60,51,59,43,68
228098,37,21,41,33,60,69
228106,54,21,38,36,60,70
228148,77,62,47,65,25,45
228188,78,35,48,57,58,62
228210,60,25,32,38,59,75
228212,63,61,44,56,28,70
228401,66,28,40,49,58,74
228456,,,,,,
228461,64,44,59,55,49,60
228483,69,49,39,57,49,67
228573,83,56,44,61,31,63
228611,,,,,,
228637,56,26,55,56,61,61
228658,63,37,55,61,58,59
228691,52,42,52,53,60,70
228769,72,31,44,55,62,66
228970,71,49,54,62,58,64
229105,67,60,54,61,19,60
229172,75,34,46,58,60,62
229173,63,26,44,51,60,64
229176,71,45,62,65,49,46
229183,69,63,54,68,19,48
229266,53,29,38,44,60,60
229345,,,,,,
229378,73,41,57,66,58,53
229433,,,,,,
229436,58,32,52,51,63,67
229438,59,48,59,64,53,61
229530,,,,,,
229557,77,39,58,61,54,66
229731,68,60,42,58,21,63
229974,69,59,57,60,30,65
230056,64,60,37,55,23,58
230064,59,30,38,40,62,64
230590,70,46,63,64,35,61
230635,62,39,51,54,62,64
230713,63,51,58,59,58,64
230854,72,58,44,61,24,56
230876,52,49,57,61,54,63
230882,44,33,37,41,62,60
230890,74,50,60,65,53,63
231120,70,37,48,55,59,70
231178,50,24,42,39,59,69
231228,63,51,59,65,43,54
231241,75,42,59,70,53,58
231346,69,57,55,66,28,45
231354,64,57,53,67,33,52
231402,73,61,57,61,53,55
231461,61,43,58,53,57,66
231479,53,29,32,36,60,68
231484,63,59,36,64,27,58
231522,74,58,52,61,25,68
231554,70,36,55,61,57,61
231613,89,56,37,57,20,69
231616,70,59,42,58,20,58
231650,55,27,41,49,61,65
231837,72,61,43,61,26,50
231840,70,45,60,62,56,58
231936,64,25,48,42,59,66
231945,66,57,39,57,25,59
231947,58,57,39,58,38,68
231954,66,45,51,56,60,72
231993,,,,,,
232085,77,58,48,65,32,59
232185,78,47,56,64,56,61
232187,67,41,51,58,56,75
232190,72,42,50,54,59,62
232194,60,40,51,55,63,56
232203,74,60,53,62,33,61
232281,69,62,46,59,26,49
232290,68,39,52,56,58,67
232357,67,40,58,65,58,54
232410,,,,,,
232461,71,35,58,52,57,71
232504,74,27,52,55,57,63
232506,,,,,,
232511,71,30,50,59,64,52
232519,79,51,52,68,29,51
232520,82,52,54,60,28,59
232590,70,64,50,65,22,58
232603,67,23,33,31,60,68
232636,72,30,44,52,60,58
232645,,,,,,
232746,67,23,48,55,58,72
232826,68,44,57,63,61,62
232873,80,28,39,36,59,72
232928,74,51,56,58,42,57
232930,75,33,45,58,55,68
232937,71,25,31,42,57,72
232941,57,47,54,61,58,69
233051,80,50,57,61,55,60
233092,65,55,61,64,40,61
233128,76,51,56,62,44,56
233164,,,,,,
233181,61,66,51,61,33,71
233245,67,56,58,64,38,50
233281,67,31,56,56,57,63
233603,58,59,41,54,19,79
233691,,,,,,
233703,73,54,58,64,28,50
233780,51,28,34,38,61,73
233808,59,59,56,60,34,64
233846,79,45,50,60,54,64
233894,51,43,55,62,62,51
234087,65,57,59,65,41,49
234107,64,52,60,59,53,60
234159,59,42,59,55,62,59
234288,,,,,,
234377,75,55,55,68,32,41
234400,,,,,,
234501,81,41,53,58,55,61
234519,57,33,46,46,65,60
234528,65,55,61,64,47,62
234619,67,59,44,54,26,70
234686,77,47,53,62,54,57
234788,50,29,41,43,59,63
234858,,,,,,
234882,59,34,52,52,61,65
234979,78,49,48,59,56,59
234982,64,46,59,58,62,67
235059,66,56,48,65,27,52
235162,60,57,58,60,58,75
235228,67,59,55,63,31,49
235234,65,56,57,66,25,55
235242,64,53,58,62,49,60
235288,67,43,59,67,35,38
235303,71,22,55,57,58,58
235369,91,53,50,63,30,56
235387,,,,,,
235422,61,55,57,58,48,57
235472,63,26,52,64,61,61
235537,66,62,55,59,45,55
235563,65,56,58,63,30,47
235633,,,,,,
235655,71,51,56,63,59,50
235661,62,49,61,66,52,56
235799,69,51,55,61,61,61
235824,62,41,51,52,59,62
235876,65,38,50,49,63,59
235995,56,34,47,45,60,63
236217,63,35,49,57,60,65
236228,57,28,35,36,61,65
236296,73,56,54,65,31,60
236316,72,34,42,61,63,58
236391,78,61,54,65,30,45
236471,70,46,58,68,50,52
236537,60,45,58,62,57,57
236596,52,25,34,38,60,68
236651,68,21,45,46,60,62
236754,69,60,56,60,48,71
236757,75,58,42,61,28,55
236764,68,47,59,65,49,60
236842,75,60,54,64,20,37
236906,66,55,57,65,43,64
236940,59,61,52,60,24,47
236995,54,63,45,52,37,56
237030,73,51,60,59,42,56
237091,82,48,60,69,40,50
237146,65,60,58,59,36,52
237155,73,23,52,58,59,62
237170,74,55,56,63,33,56
237227,69,57,57,65,39,59
237255,76,33,39,41,56,72
237256,72,60,49,61,22,65
237299,74,43,48,59,58,64
237307,77,54,55,61,46,66
237308,93,55,46,65,28,57
237312,71,58,57,63,27,37
237329,71,44,58,63,53,61
237356,75,56,55,62,38,69
237371,82,50,52,62,36,52
237378,76,47,50,66,37,59
237396,66,50,57,66,34,55
237411,80,58,47,64,16,58
237437,55,57,60,57,55,61
237442,62,34,49,52,61,58
237500,66,31,48,60,59,48
237506,47,50,64,65,38,39
237550,76,37,39,46,58,77
237605,62,58,57,63,55,56
237608,66,36,43,49,61,63
237657,67,46,57,55,60,64
237688,66,34,34,45,63,61
237695,,,,,,
237749,69,57,66,68,50,56
237761,45,33,46,44,60,63
237796,82,43,58,59,37,54
237797,76,46,52,66,25,49
237800,70,62,49,55,26,72
237910,67,27,44,57,57,61
237931,55,30,39,45,62,57
237987,,,,,,
238056,62,34,52,53,61,67
238105,52,26,33,33,58,76
238225,63,53,60,61,45,46
238234,87,47,51,67,22,36
238329,71,55,57,64,53,68
238360,88,53,54,61,22,54
238456,62,23,36,43,57,74
238493,68,57,63,56,33,54
238516,67,36,39,47,59,65
238519,80,55,54,63,54,66
238558,67,62,43,59,27,63
238648,76,54,58,67,39,50
238669,44,22,39,38,59,71
238684,65,41,54,58,59,72
238695,54,36,36,38,57,76
238703,57,20,39,42,61,67
238793,67,48,56,62,55,67
238798,84,59,53,64,23,49
238843,72,54,61,67,48,45
238854,67,45,54,61,59,59
238913,76,43,55,64,39,54
238949,75,44,60,63,55,59
238955,86,51,53,64,27,53
238969,,,,,,
239090,68,31,52,56,59,67
239096,60,34,55,57,59,64
239254,,,,,,
239359,73,42,43,41,63,59
239382,,,,,,
239448,68,31,45,59,60,69
239464,59,48,53,45,58,69
239494,54,42,59,59,56,68
239529,74,50,57,65,53,67
239552,77,58,37,56,26,66
239553,72,46,58,69,47,59
239570,61,50,61,62,52,50
239606,81,42,46,67,47,71
239617,52,41,60,55,59,52
239623,65,40,57,63,61,64
239656,58,46,62,61,61,58
239668,54,41,55,57,59,65
239682,71,37,53,47,59,59
239731,64,48,58,60,61,66
239742,,,,,,
239810,68,38,59,69,52,47
239821,68,56,55,69,25,40
239849,64,53,61,62,34,48
239892,80,61,51,67,23,38
239925,70,39,63,65,35,48
239973,,,,,,
239985,70,43,54,57,59,65
240026,66,57,59,62,46,59
240041,69,51,65,65,41,43
240091,,,,,,
240100,74,31,48,57,59,57
240128,,,,,,
240177,57,30,36,37,62,66
240274,,,,,,
240327,77,59,48,60,25,65
240428,70,48,59,62,37,57
240504,70,56,57,66,33,43
240616,84,34,48,60,57,63
240661,61,46,62,68,29,35
240691,76,59,54,64,41,53
240722,,,,,,
240728,71,31,33,40,61,65
240738,94,54,51,63,32,69
240801,54,64,46,60,29,50
240902,66,61,51,64,26,59
240926,52,29,43,38,60,65
240940,68,59,48,58,18,57
241029,72,51,56,60,60,66
241042,65,42,56,56,57,63
241048,68,60,43,58,44,56
241075,84,59,48,67,27,49
241102,70,29,54,57,58,60
241165,67,57,54,66,28,46
241170,55,64,43,59,23,52
241172,57,28,54,56,59,60
241178,65,56,61,61,44,53
241181,55,53,55,61,56,57
241191,66,61,46,58,23,61
241210,,,,,,
241217,,,,,,
241258,66,43,47,64,60,67
241281,70,44,53,64,58,55
241282,67,42,56,59,61,53
241283,56,44,61,59,61,63
241349,74,30,51,52,61,78
241382,66,59,46,56,22,57
241383,63,38,45,55,64,55
241408,67,53,58,61,45,60
241475,72,62,56,61,41,53
241540,78,52,56,63,52,63
241588,65,53,58,64,51,53
241590,59,30,40,49,60,63
241628,70,59,57,61,34,50
241688,67,41,44,60,60,58
241708,59,32,48,44,59,66
241736,61,33,40,44,62,65
241812,62,32,34,36,61,65
241855,60,37,61,57,58,59
241927,66,51,59,65,45,54
241930,67,32,40,44,64,56
241995,60,37,52,54,59,65
242002,70,55,56,64,29,53
242004,80,58,50,63,20,51
242022,73,61,41,58,22,65
242035,66,33,36,61,63,64
242055,66,57,55,62,30,52
242105,,,,,,
242116,68,48,65,63,53,44
242136,70,48,55,64,53,66
242155,74,34,48,56,60,59
242164,84,58,44,62,23,55
242178,,,,,,
242204,61,56,57,67,53,62
242242,,,,,,
242253,73,57,38,61,29,69
242260,63,24,40,44,61,69
242263,78,47,50,62,56,69
242287,75,55,54,67,54,56
242334,72,43,56,61,57,63
242370,71,48,55,66,28,52
242386,57,33,34,36,61,61
242402,91,56,52,65,28,58
242404,74,35,51,62,55,63
242426,59,60,57,66,27,50
242434,63,56,60,66,46,55
242458,71,58,44,63,26,64
242482,56,30,40,44,63,59
242491,58,47,55,58,59,74
242507,68,49,60,59,51,48
242543,58,46,57,58,58,66
242546,62,64,53,63,30,53
242554,80,57,52,57,57,65
242556,74,37,51,59,60,59
242573,79,45,55,70,30,44
242602,78,30,50,64,53,69
242611,67,55,58,65,38,55
242640,66,50,60,63,37,52
242641,66,41,55,61,58,49
242654,78,54,51,65,19,55
242678,75,44,53,67,35,47
242705,68,57,62,60,40,54
242720,68,26,43,55,59,69
242740,69,62,37,52,23,62
242777,68,62,54,58,31,54
242803,66,59,46,59,34,71
242826,55,30,44,35,60,64
242835,54,28,34,35,62,66
242875,64,40,53,57,63,67
242883,62,49,59,58,52,69
242918,64,60,47,62,26,55
242925,79,49,51,62,59,61
242953,55,28,38,47,59,73
242979,66,60,48,57,30,50
243015,57,29,33,39,63,67
243055,68,56,57,64,42,44
243157,69,44,69,56,45,38
243172,61,64,52,64,29,50
243227,61,46,55,59,59,65
243308,,,,,,
243318,64,55,58,61,40,48
243344,60,32,39,39,59,72
243346,73,41,51,57,57,68
243378,66,62,41,58,26,63
243384,79,52,52,68,31,40
243505,64,53,58,63,46,43
243516,64,36,53,59,58,63
243549,54,27,43,41,62,53
243576,61,53,60,66,55,52
243600,69,54,59,63,45,56
243619,74,55,53,66,24,57
243659,39,41,59,59,58,62
243692,69,54,51,59,56,67
243698,56,27,37,45,61,66
243704,64,50,60,63,49,55
243713,50,29,31,36,60,73
243727,54,31,31,32,67,56
243731,69,50,58,66,35,42
243741,66,27,37,50,60,62
243778,,,,,,
243788,67,48,54,67,44,54
243797,66,56,53,60,57,64
243808,68,60,53,56,37,63
243832,71,44,56,58,58,58
243847,71,61,45,53,25,57
243884,57,46,68,60,40,41
243887,72,38,54,61,57,62
243906,69,54,58,63,38,43
243911,76,43,58,63,58,59
243912,55,62,45,52,31,60
243931,63,56,61,64,52,46
243953,84,55,50,67,28,39
243954,79,56,58,65,42,38
243996,71,46,57,65,28,39
243999,71,34,49,57,61,69
244007,70,60,48,61,23,67
244009,72,23,32,37,60,73
244023,66,63,48,64,24,52
244027,58,59,54,55,56,71
244078,68,53,56,63,29,51
244083,60,40,51,57,59,56
244085,74,62,43,59,20,55
244095,86,55,50,63,32,58
244100,78,42,55,70,40,50
244105,68,60,43,59,23,57
244114,63,39,49,41,62,59
244157,79,51,59,61,58,61
244158,83,59,51,67,32,58
244189,64,61,48,60,27,61
244190,62,29,30,33,62,66
244210,61,41,60,60,58,42
244219,73,43,53,56,59,69
244280,59,49,61,57,56,64
244307,62,61,49,60,24,57
244348,66,33,52,55,61,66
244349,61,31,53,44,61,62
244357,58,29,33,34,63,63
244392,66,39,56,62,60,56
244408,78,60,47,57,25,62
244434,63,45,53,53,62,67
244448,55,48,48,52,60,64
244449,71,55,56,65,31,44
244453,62,42,57,59,51,66
244476,54,30,30,35,65,58
244486,65,58,56,64,27,47
244500,66,49,51,54,59,67
244514,63,37,55,51,56,63
244529,63,45,57,55,58,68
244536,66,57,45,50,26,77
244601,76,62,56,61,26,67
244611,64,60,51,61,32,61
244641,54,63,43,54,28,63
244658,67,42,50,60,59,54
244771,61,32,37,36,59,73
244793,50,57,37,47,26,76
244855,60,45,68,59,42,47
244881,73,53,55,62,31,55
244884,73,55,54,67,49,47
244941,75,57,55,62,28,50
244952,73,33,54,58,58,60
244956,71,63,46,63,20,53
244989,70,54,56,65,33,62
245003,50,29,40,34,59,75
245008,71,45,50,58,59,62
245016,75,50,58,63,53,60
245100,67,34,46,40,59,66
245156,61,30,35,41,63,60
245159,60,31,37,37,64,58
245209,59,58,64,60,56,56
245216,74,35,53,60,54,58
245217,49,28,42,42,61,66
245265,74,28,49,56,60,61
245357,62,51,61,65,39,54
245375,64,59,57,63,26,54
245526,71,60,40,59,19,62
245532,47,61,46,50,23,63
245579,60,31,42,63,63,49
245583,71,58,58,63,29,48
245596,63,64,57,64,32,50
11800,,,,,,
51394,24,62,64,54,53,60
53352,47,44,54,57,56,75
53842,40,57,62,58,53,51
104900,,,,,,
121980,,,,,,
135646,,,,,,
139348,32,54,54,52,60,63
139482,67,52,56,59,60,73
140300,,,,,,
140424,65,56,47,54,39,77
144156,55,36,43,41,60,64
150995,68,42,50,49,62,63
151498,61,54,59,59,43,65
152724,46,53,61,55,59,66
157128,48,61,61,62,55,65
163158,42,37,53,54,61,79
165932,48,51,56,57,59,69
169725,61,57,46,52,33,68
173514,51,56,61,59,60,62
173785,70,45,56,58,58,74
176793,67,58,57,66,49,64
179757,68,40,56,62,58,65
181558,64,57,43,60,22,65
181933,,,,,,
182118,73,64,56,68,45,55
182352,57,58,58,59,52,65
182359,,,,,,
182423,57,37,45,55,62,69
183031,,,,,,
183070,,,,,,
183140,,,,,,
183827,,,,,,
183829,68,42,60,62,23,52
185165,56,59,55,60,55,75
186838,,,,,,
187113,55,52,60,58,53,73
188594,73,52,52,60,53,67
189377,65,57,52,60,47,68
189828,79,51,54,59,56,76
191528,,,,,,
192120,,,,,,
192961,,,,,,
193035,,,,,,
194363,77,46,51,67,44,64
194894,,,,,,
195013,53,39,56,53,58,61
197597,65,46,57,63,55,65
198253,,,,,,
198543,84,57,54,60,35,68
198623,64,47,59,63,52,52
198655,67,41,52,59,61,71
198685,,,,,,
199139,43,43,50,49,58,63
199744,53,35,41,45,57,71
200061,63,63,59,60,57,64
201019,73,56,52,61,29,58
201111,79,55,50,66,31,65
202000,65,60,42,57,30,63
202364,67,52,60,61,33,55
202549,50,36,46,46,56,73
202841,74,42,54,56,54,65
202984,59,62,53,61,38,63
203005,45,34,35,41,59,69
203023,58,28,50,49,55,73
203175,,,,,,
203396,,,,,,
204007,73,60,47,61,19,50
204334,,,,,,
204721,64,54,59,63,55,67
204825,,,,,,
205026,70,49,57,58,51,66
205361,66,38,53,57,55,68
205370,62,42,56,56,58,61
206072,59,59,61,61,44,51
206566,,,,,,
207513,67,54,59,61,50,54
207603,60,26,29,28,59,68
208531,,,,,,
208719,,,,,,
208816,76,58,55,62,58,83
208995,72,44,53,61,44,67
209887,75,41,45,59,55,64
210108,70,60,38,59,26,56
210418,65,57,60,60,38,68
210426,65,46,54,57,56,67
210785,,,,,,
210791,,,,,,
210940,,,,,,
211144,79,44,53,66,54,53
211415,27,59,49,50,33,79
211717,76,51,57,62,54,58
212012,74,45,54,63,34,41
212133,67,50,62,61,50,47
212175,,,,,,
212255,,,,,,
212532,62,56,58,58,46,60
212535,59,26,51,51,60,71
212642,70,56,57,65,34,44
213156,89,44,50,61,30,63
213318,67,30,48,48,59,76
213344,,,,,,
213434,76,51,54,61,44,64
213502,47,28,47,51,59,67
213521,52,43,59,62,55,50
213834,83,52,55,60,33,56
214080,70,28,46,57,58,65
214353,,,,,,
214425,,,,,,
214748,71,40,59,62,56,59
214902,65,46,52,54,59,67
215084,73,43,57,62,47,62
215301,44,30,41,37,58,60
215361,67,52,58,61,21,45
215425,70,50,56,66,37,56
215581,86,57,55,60,34,52
215649,58,53,60,60,39,52
215696,66,61,51,56,31,42
215820,62,33,52,55,62,70
216114,61,35,46,52,61,66
216155,77,53,54,61,31,59
216406,63,53,54,63,55,45
217096,,,,,,
217994,,,,,,
219482,,,,,,
219737,86,47,49,64,32,51
219774,69,47,58,67,35,39
219886,57,48,59,60,51,61
219983,,,,,,
220529,60,53,57,60,57,61
220531,50,34,37,46,61,68
220669,81,57,45,64,27,68
220682,71,58,47,66,22,52
220807,,,,,,
220882,75,55,53,62,33,59
220970,65,58,47,56,30,67
220995,71,45,54,56,59,70
221282,70,54,57,63,53,59
221394,62,44,58,61,53,62
221486,50,32,39,38,58,68
221487,67,59,42,59,25,60
221498,69,51,57,61,55,67
221864,62,40,40,44,58,62
221867,74,52,54,59,47,60
221874,66,47,55,64,45,71
221976,51,49,55,60,60,67
222025,61,62,37,52,30,63
222045,61,30,34,40,60,66
222173,61,43,57,58,55,69
222180,67,32,47,54,56,70
222227,76,54,56,62,49,56
222350,74,56,50,65,23,63
222402,82,40,50,58,57,68
222471,,,,,,
222628,83,34,49,58,58,59
222647,49,41,49,54,60,64
222695,,,,,,
222853,56,47,59,63,45,42
223040,,,,,,
223159,62,35,43,52,56,70
223175,,,,,,
223599,61,51,56,61,46,55
223764,74,26,39,55,63,58
223805,54,33,37,46,58,67
224093,81,39,49,57,57,73
224094,39,40,51,49,60,72
224257,67,48,54,59,59,57
224307,70,31,52,59,57,56
224345,74,51,62,65,50,56
224349,,,,,,
224430,70,41,55,63,62,63
224447,64,45,55,60,58,62
224546,68,42,54,63,42,55
224597,72,60,53,58,34,64
224685,59,47,53,59,55,71
224705,78,60,61,52,33,52
224731,79,48,54,57,51,69
224865,73,58,54,61,23,51
224870,70,64,42,55,23,54
224887,82,61,43,58,22,51
224931,69,45,58,67,33,46
225051,54,24,32,46,61,67
225061,,,,,,
225168,63,54,56,66,39,38
225173,65,51,48,54,61,67
225279,69,54,56,64,48,67
225442,80,57,54,63,27,56
225751,,,,,,
225800,67,25,42,45,59,54
225808,68,52,59,64,42,64
225868,,,,,,
225924,74,54,56,64,36,39
226017,68,58,50,61,25,64
226051,,,,,,
226132,57,28,50,54,59,64
226140,49,59,61,60,52,70
226172,72,58,49,63,40,60
226197,70,57,52,60,42,68
226246,73,47,53,62,57,64
226521,65,54,64,62,50,70
226549,65,60,45,65,27,55
226550,72,57,62,59,57,67
226572,,,,,,
226579,78,47,49,66,40,51
226709,71,56,57,65,33,54
226791,62,34,58,56,59,69
226792,49,23,38,47,58,68
226832,60,59,49,56,28,57
227040,66,55,44,56,23,71
227173,59,24,30,32,63,65
227502,51,62,45,56,22,53
227601,74,46,55,64,50,63
227760,71,49,54,66,33,49
227806,55,55,62,63,46,44
227815,74,56,51,64,21,44
227869,63,56,58,63,53,72
227870,66,56,53,62,49,67
227877,71,55,60,61,48,56
227880,47,36,51,54,65,69
227884,89,51,49,63,35,58
227899,,,,,,
228072,64,49,59,58,60,62
228152,58,31,36,49,58,69
228199,78,56,48,63,22,51
228366,45,33,48,44,59,65
228368,64,36,50,60,60,65
228562,,,,,,
228584,72,50,52,59,52,66
228714,76,59,49,64,22,46
228740,56,42,49,54,57,70
228745,73,44,49,44,57,60
228795,71,61,48,57,20,66
228912,,,,,,
228919,65,45,57,65,41,60
228954,82,56,47,65,33,43
229267,72,55,54,59,31,66
229419,79,57,50,62,22,60
229468,74,44,58,63,54,61
229536,78,58,50,63,35,54
229604,49,29,42,47,59,61
229607,65,41,60,61,56,58
229685,,,,,,
229771,51,28,36,35,61,62
229860,,,,,,
229930,83,29,47,59,55,55
230121,75,54,52,60,26,77
230124,55,39,51,48,60,60
230162,64,40,54,60,52,75
230801,65,43,57,63,58,64
230836,75,45,50,58,58,60
231005,90,54,46,65,38,68
231063,75,56,55,62,23,42
231064,67,45,56,58,56,69
231071,,,,,,
231116,,,,,,
231119,59,55,62,62,48,59
231147,67,57,50,61,28,58
231262,,,,,,
231266,61,53,61,63,39,63
231310,71,37,57,65,55,62
231422,73,50,58,63,55,55
231426,72,30,42,56,60,61
231442,78,52,56,64,27,66
231464,75,59,54,61,49,51
231472,69,25,51,53,61,63
231476,57,34,54,58,57,61
231539,64,61,49,63,19,58
231914,,,,,,
231926,80,51,56,64,55,64
231946,64,49,54,62,26,41
232053,92,55,49,64,23,62
232116,53,49,63,61,38,36
232239,65,60,55,63,24,46
232258,71,57,52,59,34,66
232366,,,,,,
232367,,,,,,
232371,64,39,60,60,53,63
232452,72,32,51,60,61,75
232507,,,,,,
232531,64,48,60,62,47,60
232541,77,47,56,61,34,65
232568,55,28,44,40,60,59
232646,71,44,49,62,60,61
232677,54,53,60,60,52,61
232687,76,29,51,56,54,60
232740,42,57,62,62,42,56
232856,64,55,58,59,39,62
232920,79,41,52,55,56,62
232985,79,55,56,64,31,60
232990,62,50,54,56,61,64
233067,,,,,,
233085,,,,,,
233093,66,42,56,62,38,62
233176,80,47,48,74,30,40
233289,70,58,40,59,25,69
233324,,,,,,
233404,63,38,53,53,59,61
233524,76,60,51,61,32,63
233543,81,55,48,60,23,61
233745,79,53,55,65,32,44
233772,53,36,55,53,59,62
233829,75,34,46,61,60,54
233902,69,57,56,61,29,60
233941,75,60,51,65,29,42
233954,80,34,48,60,56,51
233965,71,47,59,64,32,39
234070,63,42,56,61,55,61
234071,70,60,47,58,22,56
234110,73,54,54,61,34,50
234129,55,43,60,64,40,47
234225,57,34,51,61,57,63
234249,60,58,43,57,26,68
234369,78,56,43,59,24,60
234466,61,44,60,58,48,54
234645,54,35,42,47,60,67
234769,54,54,60,63,52,60
234785,59,36,57,65,59,46
234843,66,37,50,55,59,65
234856,71,28,52,54,58,60
234877,,,,,,
234884,44,61,45,50,45,68
234886,59,38,52,55,57,67
234897,70,57,52,57,37,57
234942,76,52,54,64,31,53
235051,62,35,48,57,61,66
235080,70,28,42,52,55,52
235169,86,22,45,58,55,61
235194,62,59,49,61,23,50
235205,77,32,44,52,59,66
235209,72,54,58,62,50,66
235237,,,,,,
235247,68,60,49,54,22,53
235325,50,28,36,42,59,61
235329,68,27,54,62,58,62
235504,72,51,56,63,50,55
235516,73,42,58,61,54,52
235558,59,46,53,59,61,61
235573,75,28,54,65,53,59
235605,73,32,41,56,61,65
235664,60,47,53,61,36,62
235796,51,30,40,39,61,60
235960,57,48,56,59,56,60
236006,76,55,53,64,39,61
236038,70,30,50,61,58,60
236216,79,54,48,66,35,46
236297,75,52,53,62,35,57
236348,86,49,51,61,25,47
236369,70,32,38,40,59,69
236394,59,37,46,54,63,65
236454,85,33,48,67,51,60
236536,,,,,,
236540,61,43,63,58,53,68
236550,72,59,49,59,26,62
236567,71,48,57,62,42,62
236571,,,,,,
236604,78,53,51,59,36,55
236629,73,51,55,65,37,51
236633,72,56,52,64,40,66
236657,64,43,62,55,60,62
236697,69,59,46,61,19,56
236804,70,33,45,59,57,61
236841,78,52,56,61,44,55
236846,67,51,61,64,42,46
236898,58,46,57,60,54,66
236907,65,61,49,57,20,49
237015,54,49,56,56,58,76
237078,70,47,59,63,48,59
237081,,,,,,
237085,77,57,54,61,33,52
237093,80,57,50,63,26,60
237108,74,61,52,64,29,48
